"country","year","sex","age","rate","generation","rating"
"Netherlands",2001,"female","5-14 years",0.21,"Millenials",5.34215896064196
"Netherlands",2002,"female","35-54 years",9.05,"Boomers",14.7895159491412
"Netherlands",2003,"female","35-54 years",7.99,"Boomers",14.7895159491412
"Netherlands",2003,"male","15-24 years",6.9,"Millenials",5.34215896064196
"Netherlands",2004,"female","15-24 years",2.62,"Millenials",5.34215896064196
"Netherlands",2005,"female","75+ years",7.2,"Silent",18.4047711390636
"Netherlands",2006,"female","75+ years",6.36,"Silent",18.4047711390636
"Netherlands",2007,"female","25-34 years",4.72,"Generation X",10.5607452667814
"Netherlands",2008,"male","15-24 years",6.61,"Millenials",5.34215896064196
"Netherlands",2008,"male","5-14 years",0.49,"Generation Z",0.635578544061303
"Netherlands",2009,"male","75+ years",22.48,"Silent",18.4047711390636
"Netherlands",2009,"female","15-24 years",2.42,"Millenials",5.34215896064196
"Netherlands",2010,"female","75+ years",6.44,"Silent",18.4047711390636
"Netherlands",2012,"male","75+ years",19.37,"Silent",18.4047711390636
"Netherlands",2012,"female","25-34 years",5.75,"Millenials",5.34215896064196
"Netherlands",2012,"female","5-14 years",0.21,"Generation Z",0.635578544061303
"Netherlands",2013,"male","35-54 years",23.02,"Generation X",10.5607452667814
"Netherlands",2013,"female","55-74 years",9.67,"Boomers",14.7895159491412
"Netherlands",2013,"male","5-14 years",0.4,"Generation Z",0.635578544061303
"Netherlands",2014,"male","55-74 years",20.68,"Boomers",14.7895159491412
"Netherlands",2014,"female","35-54 years",9.52,"Generation X",10.5607452667814
"Netherlands",2015,"male","35-54 years",21.12,"Generation X",10.5607452667814
"Netherlands",2015,"female","35-54 years",8.97,"Generation X",10.5607452667814
"Netherlands",2016,"female","25-34 years",6.23,"Millenials",5.34215896064196
"New Zealand",1986,"male","15-24 years",22.96,"Generation X",10.5607452667814
"New Zealand",1987,"male","15-24 years",31.47,"Generation X",10.5607452667814
"New Zealand",1988,"male","15-24 years",36.34,"Generation X",10.5607452667814
"New Zealand",1989,"male","15-24 years",38.89,"Generation X",10.5607452667814
"New Zealand",1989,"female","15-24 years",7.07,"Generation X",10.5607452667814
"New Zealand",1991,"male","75+ years",29.16,"G.I. Generation",23.8284993949173
"New Zealand",1991,"male","35-54 years",25.68,"Boomers",14.7895159491412
"New Zealand",1991,"female","15-24 years",5.53,"Generation X",10.5607452667814
"New Zealand",1994,"male","5-14 years",1.81,"Millenials",5.34215896064196
"New Zealand",1994,"female","5-14 years",0.76,"Millenials",5.34215896064196
"New Zealand",1995,"male","15-24 years",44.1,"Generation X",10.5607452667814
"New Zealand",1995,"female","75+ years",8.22,"G.I. Generation",23.8284993949173
"New Zealand",1996,"female","55-74 years",4.59,"Silent",18.4047711390636
"New Zealand",1996,"male","5-14 years",1.04,"Millenials",5.34215896064196
"New Zealand",1997,"male","5-14 years",1.69,"Millenials",5.34215896064196
"New Zealand",1998,"male","55-74 years",25.33,"Silent",18.4047711390636
"New Zealand",2000,"male","55-74 years",19.8,"Silent",18.4047711390636
"New Zealand",2000,"female","15-24 years",5.74,"Generation X",10.5607452667814
"New Zealand",2002,"female","15-24 years",11.05,"Millenials",5.34215896064196
"New Zealand",2004,"male","35-54 years",23.35,"Boomers",14.7895159491412
"New Zealand",2004,"female","15-24 years",10.38,"Millenials",5.34215896064196
"New Zealand",2005,"male","25-34 years",32.52,"Generation X",10.5607452667814
"New Zealand",2005,"female","75+ years",6.55,"Silent",18.4047711390636
"New Zealand",2006,"female","55-74 years",6.38,"Silent",18.4047711390636
"New Zealand",2007,"female","75+ years",4.93,"Silent",18.4047711390636
"New Zealand",2008,"male","15-24 years",26.39,"Millenials",5.34215896064196
"New Zealand",2008,"female","5-14 years",1.04,"Generation Z",0.635578544061303
"New Zealand",2009,"female","75+ years",5.47,"Silent",18.4047711390636
"New Zealand",2009,"male","5-14 years",2,"Generation Z",0.635578544061303
"New Zealand",2010,"male","35-54 years",26.23,"Generation X",10.5607452667814
"New Zealand",2011,"female","25-34 years",6.59,"Millenials",5.34215896064196
"Nicaragua",2011,"female","25-34 years",2.56,"Millenials",5.34215896064196
"Nicaragua",2012,"male","15-24 years",11.86,"Millenials",5.34215896064196
"Nicaragua",2012,"female","55-74 years",1.52,"Boomers",14.7895159491412
"Nicaragua",2013,"male","15-24 years",13.82,"Millenials",5.34215896064196
"Nicaragua",2013,"female","75+ years",0,"Silent",18.4047711390636
"Nicaragua",2014,"male","25-34 years",13.89,"Millenials",5.34215896064196
"Nicaragua",2014,"male","35-54 years",11.4,"Generation X",10.5607452667814
"Nicaragua",2014,"female","25-34 years",2.99,"Millenials",5.34215896064196
"Nicaragua",2014,"female","55-74 years",2.07,"Boomers",14.7895159491412
"Nicaragua",2015,"female","25-34 years",3.51,"Millenials",5.34215896064196
"Nicaragua",2015,"female","5-14 years",1.18,"Generation Z",0.635578544061303
"Nicaragua",2015,"female","75+ years",0,"Silent",18.4047711390636
"Norway",1986,"male","25-34 years",27.03,"Boomers",14.7895159491412
"Norway",1987,"male","25-34 years",29.27,"Boomers",14.7895159491412
"Norway",1988,"female","35-54 years",14.01,"Silent",18.4047711390636
"Norway",1988,"female","25-34 years",11.69,"Boomers",14.7895159491412
"Norway",1988,"female","15-24 years",6.48,"Generation X",10.5607452667814
"Norway",1989,"male","35-54 years",30.28,"Silent",18.4047711390636
"Norway",1990,"male","15-24 years",22.14,"Generation X",10.5607452667814
"Norway",1991,"male","35-54 years",28.99,"Boomers",14.7895159491412
"Norway",1991,"male","75+ years",27.83,"G.I. Generation",23.8284993949173
"Norway",1991,"male","5-14 years",1.5,"Millenials",5.34215896064196
"Norway",1991,"female","5-14 years",0.39,"Millenials",5.34215896064196
"Norway",1993,"female","25-34 years",7.49,"Boomers",14.7895159491412
"Norway",1994,"female","55-74 years",11.96,"Silent",18.4047711390636
"Norway",1995,"female","35-54 years",10.02,"Boomers",14.7895159491412
"Norway",1997,"female","15-24 years",4.7,"Generation X",10.5607452667814
"Norway",1998,"female","15-24 years",7.72,"Generation X",10.5607452667814
"Norway",2003,"male","15-24 years",20.65,"Millenials",5.34215896064196
"Norway",2003,"male","75+ years",20.56,"Silent",18.4047711390636
"Norway",2005,"male","35-54 years",20.3,"Boomers",14.7895159491412
"Norway",2005,"male","55-74 years",17.3,"Silent",18.4047711390636
"Norway",2006,"male","15-24 years",22.93,"Millenials",5.34215896064196
"Norway",2006,"male","55-74 years",20.81,"Silent",18.4047711390636
"Norway",2007,"female","5-14 years",0,"Generation Z",0.635578544061303
"Norway",2011,"female","35-54 years",10.61,"Generation X",10.5607452667814
"Norway",2012,"male","75+ years",23.85,"Silent",18.4047711390636
"Norway",2012,"female","55-74 years",6.45,"Boomers",14.7895159491412
"Norway",2014,"female","35-54 years",7.4,"Generation X",10.5607452667814
"Norway",2015,"male","25-34 years",17.71,"Millenials",5.34215896064196
"Norway",2015,"female","35-54 years",8.8,"Generation X",10.5607452667814
"Norway",2015,"female","75+ years",7.88,"Silent",18.4047711390636
"Norway",2015,"female","5-14 years",0.65,"Generation Z",0.635578544061303
"Oman",2014,"female","35-54 years",0,"Generation X",10.5607452667814
"Panama",1985,"male","25-34 years",8.93,"Boomers",14.7895159491412
"Panama",1985,"female","35-54 years",0.55,"Silent",18.4047711390636
"Panama",1987,"female","35-54 years",2.11,"Silent",18.4047711390636
"Panama",1988,"female","55-74 years",4.43,"G.I. Generation",23.8284993949173
"Panama",1988,"female","35-54 years",1.93,"Silent",18.4047711390636
"Panama",1997,"male","75+ years",18.62,"G.I. Generation",23.8284993949173
"Panama",1998,"female","75+ years",3.08,"G.I. Generation",23.8284993949173
"Panama",2002,"male","55-74 years",18.25,"Silent",18.4047711390636
"Panama",2002,"male","75+ years",9.08,"Silent",18.4047711390636
"Panama",2002,"male","5-14 years",0.61,"Millenials",5.34215896064196
"Panama",2003,"male","35-54 years",14.36,"Boomers",14.7895159491412
"Panama",2005,"male","55-74 years",17.67,"Silent",18.4047711390636
"Panama",2006,"male","55-74 years",18.31,"Silent",18.4047711390636
"Panama",2008,"male","35-54 years",9.12,"Boomers",14.7895159491412
"Panama",2009,"female","5-14 years",0.3,"Generation Z",0.635578544061303
"Panama",2010,"male","25-34 years",14.05,"Generation X",10.5607452667814
"Panama",2011,"female","25-34 years",1.04,"Millenials",5.34215896064196
"Panama",2011,"female","55-74 years",0.96,"Boomers",14.7895159491412
"Panama",2011,"male","5-14 years",0,"Generation Z",0.635578544061303
"Panama",2012,"male","55-74 years",11.78,"Boomers",14.7895159491412
"Panama",2013,"female","75+ years",1.62,"Silent",18.4047711390636
"Panama",2015,"male","25-34 years",8.48,"Millenials",5.34215896064196
"Panama",2015,"male","15-24 years",4.73,"Millenials",5.34215896064196
"Panama",2015,"female","25-34 years",1.33,"Millenials",5.34215896064196
"Paraguay",1985,"female","15-24 years",2.48,"Generation X",10.5607452667814
"Paraguay",1985,"male","15-24 years",2.4,"Generation X",10.5607452667814
"Paraguay",1985,"female","5-14 years",1.09,"Generation X",10.5607452667814
"Paraguay",1986,"male","25-34 years",3.6,"Boomers",14.7895159491412
"Paraguay",1986,"female","25-34 years",1.12,"Boomers",14.7895159491412
"Paraguay",1989,"male","55-74 years",4.26,"G.I. Generation",23.8284993949173
"Paraguay",1989,"male","5-14 years",0,"Generation X",10.5607452667814
"Paraguay",1991,"female","75+ years",0,"G.I. Generation",23.8284993949173
"Paraguay",1994,"male","55-74 years",9.8,"Silent",18.4047711390636
"Paraguay",1994,"male","75+ years",6.88,"G.I. Generation",23.8284993949173
"Paraguay",1995,"male","25-34 years",4.86,"Generation X",10.5607452667814
"Paraguay",1995,"female","55-74 years",1.7,"Silent",18.4047711390636
"Paraguay",1996,"male","35-54 years",4.27,"Boomers",14.7895159491412
"Paraguay",1996,"female","25-34 years",2.02,"Generation X",10.5607452667814
"Paraguay",1997,"female","55-74 years",1.62,"Silent",18.4047711390636
"Paraguay",1997,"male","5-14 years",0.62,"Millenials",5.34215896064196
"Paraguay",1998,"male","55-74 years",8.14,"Silent",18.4047711390636
"Paraguay",1999,"female","55-74 years",2.55,"Silent",18.4047711390636
"Paraguay",2000,"female","75+ years",2.05,"G.I. Generation",23.8284993949173
"Paraguay",2001,"male","25-34 years",4.19,"Generation X",10.5607452667814
"Paraguay",2001,"female","35-54 years",2.41,"Boomers",14.7895159491412
"Paraguay",2003,"male","15-24 years",6.66,"Millenials",5.34215896064196
"Paraguay",2003,"female","25-34 years",1.02,"Generation X",10.5607452667814
"Paraguay",2004,"male","15-24 years",8.84,"Millenials",5.34215896064196
"Paraguay",2004,"male","55-74 years",8.83,"Silent",18.4047711390636
"Paraguay",2005,"male","15-24 years",8.81,"Millenials",5.34215896064196
"Paraguay",2008,"male","75+ years",13.47,"Silent",18.4047711390636
"Paraguay",2008,"male","55-74 years",8.21,"Silent",18.4047711390636
"Paraguay",2008,"male","35-54 years",6.03,"Boomers",14.7895159491412
"Paraguay",2008,"female","5-14 years",1.04,"Generation Z",0.635578544061303
"Paraguay",2009,"male","75+ years",13.11,"Silent",18.4047711390636
"Paraguay",2010,"female","55-74 years",2.09,"Silent",18.4047711390636
"Paraguay",2011,"female","25-34 years",3.61,"Millenials",5.34215896064196
"Paraguay",2012,"male","75+ years",11.69,"Silent",18.4047711390636
"Paraguay",2012,"male","25-34 years",7.66,"Millenials",5.34215896064196
"Paraguay",2013,"female","35-54 years",2.24,"Generation X",10.5607452667814
"Paraguay",2014,"male","55-74 years",8.42,"Boomers",14.7895159491412
"Paraguay",2014,"male","5-14 years",1.48,"Generation Z",0.635578544061303
"Paraguay",2014,"female","75+ years",0,"Silent",18.4047711390636
"Philippines",1992,"male","35-54 years",1.07,"Boomers",14.7895159491412
"Philippines",1997,"female","15-24 years",1.18,"Generation X",10.5607452667814
"Philippines",1998,"male","55-74 years",3.12,"Silent",18.4047711390636
"Philippines",1998,"male","35-54 years",2.51,"Boomers",14.7895159491412
"Philippines",1999,"male","25-34 years",3.41,"Generation X",10.5607452667814
"Philippines",2001,"female","25-34 years",0.81,"Generation X",10.5607452667814
"Philippines",2002,"female","35-54 years",0.93,"Boomers",14.7895159491412
"Philippines",2003,"female","75+ years",2.46,"Silent",18.4047711390636
"Philippines",2008,"male","15-24 years",4.89,"Millenials",5.34215896064196
"Philippines",2008,"male","35-54 years",4.24,"Boomers",14.7895159491412
"Philippines",2008,"female","35-54 years",0.98,"Boomers",14.7895159491412
"Philippines",2010,"male","5-14 years",0.33,"Generation Z",0.635578544061303
"Poland",1990,"male","55-74 years",33.4,"G.I. Generation",23.8284993949173
"Poland",1990,"male","15-24 years",16.17,"Generation X",10.5607452667814
"Poland",1991,"female","25-34 years",4.02,"Boomers",14.7895159491412
"Poland",1993,"male","55-74 years",35.9,"Silent",18.4047711390636
"Poland",1993,"male","75+ years",32.3,"G.I. Generation",23.8284993949173
"Poland",1993,"female","55-74 years",8.68,"Silent",18.4047711390636
"Poland",1993,"male","5-14 years",1.32,"Millenials",5.34215896064196
"Poland",1993,"female","5-14 years",0.19,"Millenials",5.34215896064196
"Poland",1995,"female","5-14 years",0.19,"Millenials",5.34215896064196
"Poland",1996,"male","55-74 years",36.68,"Silent",18.4047711390636
"Poland",1996,"female","35-54 years",6.6,"Boomers",14.7895159491412
"Poland",1996,"female","15-24 years",2.91,"Generation X",10.5607452667814
"Poland",1999,"female","55-74 years",7.2,"Silent",18.4047711390636
"Poland",1999,"female","25-34 years",2.93,"Generation X",10.5607452667814
"Poland",1999,"male","5-14 years",1.11,"Millenials",5.34215896064196
"Poland",2000,"male","55-74 years",34.42,"Silent",18.4047711390636
"Poland",2000,"female","35-54 years",7.93,"Boomers",14.7895159491412
"Poland",2000,"male","5-14 years",1.33,"Millenials",5.34215896064196
"Poland",2001,"female","75+ years",4.89,"Silent",18.4047711390636
"Poland",2001,"female","5-14 years",0.12,"Millenials",5.34215896064196
"Poland",2003,"male","15-24 years",19.56,"Millenials",5.34215896064196
"Poland",2003,"female","55-74 years",7.44,"Silent",18.4047711390636
"Poland",2003,"female","75+ years",6.01,"Silent",18.4047711390636
"Poland",2004,"male","75+ years",30.93,"Silent",18.4047711390636
"Poland",2005,"female","55-74 years",7.32,"Silent",18.4047711390636
"Poland",2006,"female","5-14 years",0.62,"Millenials",5.34215896064196
"Poland",2007,"female","5-14 years",0.59,"Generation Z",0.635578544061303
"Poland",2009,"male","35-54 years",44.78,"Boomers",14.7895159491412
"Poland",2009,"male","55-74 years",44.23,"Silent",18.4047711390636
"Poland",2009,"female","35-54 years",6.46,"Boomers",14.7895159491412
"Poland",2009,"male","5-14 years",1.25,"Generation Z",0.635578544061303
"Poland",2010,"male","5-14 years",0.51,"Generation Z",0.635578544061303
"Poland",2012,"female","25-34 years",2.18,"Millenials",5.34215896064196
"Poland",2013,"male","5-14 years",0.84,"Generation Z",0.635578544061303
"Poland",2014,"female","25-34 years",2.72,"Millenials",5.34215896064196
"Portugal",1985,"male","55-74 years",30.41,"G.I. Generation",23.8284993949173
"Portugal",1986,"male","25-34 years",9.11,"Boomers",14.7895159491412
"Portugal",1987,"male","55-74 years",27.18,"G.I. Generation",23.8284993949173
"Portugal",1987,"female","25-34 years",4.51,"Boomers",14.7895159491412
"Portugal",1989,"male","15-24 years",7.07,"Generation X",10.5607452667814
"Portugal",1989,"female","5-14 years",0.4,"Generation X",10.5607452667814
"Portugal",1990,"female","15-24 years",3.12,"Generation X",10.5607452667814
"Portugal",1991,"male","25-34 years",17.74,"Boomers",14.7895159491412
"Portugal",1992,"male","5-14 years",0.72,"Millenials",5.34215896064196
"Portugal",1994,"male","25-34 years",11.97,"Boomers",14.7895159491412
"Portugal",1995,"female","55-74 years",6.8,"Silent",18.4047711390636
"Portugal",1995,"female","5-14 years",0.17,"Millenials",5.34215896064196
"Portugal",1996,"male","35-54 years",8.91,"Boomers",14.7895159491412
"Portugal",1996,"female","25-34 years",1.73,"Generation X",10.5607452667814
"Portugal",1998,"female","55-74 years",5.28,"Silent",18.4047711390636
"Portugal",1998,"male","15-24 years",3.71,"Generation X",10.5607452667814
"Portugal",1999,"female","5-14 years",0.54,"Millenials",5.34215896064196
"Portugal",2000,"male","15-24 years",3.7,"Generation X",10.5607452667814
"Portugal",2000,"female","5-14 years",0,"Millenials",5.34215896064196
"Portugal",2001,"female","25-34 years",1.65,"Generation X",10.5607452667814
"Portugal",2002,"female","5-14 years",0.37,"Millenials",5.34215896064196
"Portugal",2003,"female","25-34 years",3.83,"Generation X",10.5607452667814
"Portugal",2007,"male","35-54 years",14.18,"Boomers",14.7895159491412
"Portugal",2007,"female","55-74 years",8.34,"Silent",18.4047711390636
"Portugal",2008,"female","55-74 years",8.01,"Silent",18.4047711390636
"Portugal",2009,"male","55-74 years",23.79,"Silent",18.4047711390636
"Portugal",2011,"male","35-54 years",16.71,"Generation X",10.5607452667814
"Portugal",2012,"male","15-24 years",4.53,"Millenials",5.34215896064196
"Portugal",2013,"female","75+ years",9.32,"Silent",18.4047711390636
"Portugal",2014,"male","35-54 years",19.97,"Generation X",10.5607452667814
"Portugal",2014,"male","15-24 years",4.98,"Millenials",5.34215896064196
"Portugal",2014,"female","5-14 years",0.39,"Generation Z",0.635578544061303
"Puerto Rico",1985,"female","5-14 years",0.28,"Generation X",10.5607452667814
"Puerto Rico",1986,"male","5-14 years",0.29,"Generation X",10.5607452667814
